experimento;dataset;estructura_datos;clave;cantidad_tweets;repeticion;tiempo_ms;memoria_bytes
388;auspol2019.csv;hashing_abierto;user_screen_name;20000;8;13.304;795824
389;auspol2019.csv;hashing_abierto;user_screen_name;20000;9;11.809;795824
390;auspol2019.csv;hashing_abierto;user_screen_name;20000;10;18.631;795824
391;auspol2019.csv;hashing_abierto;user_screen_name;20000;11;20.627;795824
392;auspol2019.csv;hashing_abierto;user_screen_name;20000;12;64.528;795824
393;auspol2019.csv;hashing_abierto;user_screen_name;20000;13;36.343;795824
394;auspol2019.csv;hashing_abierto;user_screen_name;20000;14;29.816;795824
395;auspol2019.csv;hashing_abierto;user_screen_name;20000;15;14.283;795824
396;auspol2019.csv;hashing_abierto;user_screen_name;20000;16;15.014;795824
397;auspol2019.csv;hashing_abierto;user_screen_name;20000;17;15.287;795824
398;auspol2019.csv;hashing_abierto;user_screen_name;20000;18;16.909;795824
399;auspol2019.csv;hashing_abierto;user_screen_name;20000;19;13.717;795824
400;auspol2019.csv;hashing_abierto;user_screen_name;20000;20;14.291;795824
401;auspol2019.csv;hashing_abierto;user_screen_name;30000;1;23.202;1052808
402;auspol2019.csv;hashing_abierto;user_screen_name;30000;2;29.689;1052808
403;auspol2019.csv;hashing_abierto;user_screen_name;30000;3;22.428;1052808
404;auspol2019.csv;hashing_abierto;user_screen_name;30000;4;19.684;1052808
405;auspol2019.csv;hashing_abierto;user_screen_name;30000;5;20.395;1052808
406;auspol2019.csv;hashing_abierto;user_screen_name;30000;6;27.530;1052808
407;auspol2019.csv;hashing_abierto;user_screen_name;30000;7;19.637;1052808
408;auspol2019.csv;hashing_abierto;user_screen_name;30000;8;18.721;1052808
409;auspol2019.csv;hashing_abierto;user_screen_name;30000;9;19.402;1052808
410;auspol2019.csv;hashing_abierto;user_screen_name;30000;10;18.555;1052808
411;auspol2019.csv;hashing_abierto;user_screen_name;30000;11;20.480;1052808
412;auspol2019.csv;hashing_abierto;user_screen_name;30000;12;18.944;1052808
413;auspol2019.csv;hashing_abierto;user_screen_name;30000;13;19.250;1052808
414;auspol2019.csv;hashing_abierto;user_screen_name;30000;14;18.974;1052808
415;auspol2019.csv;hashing_abierto;user_screen_name;30000;15;18.575;1052808
416;auspol2019.csv;hashing_abierto;user_screen_name;30000;16;19.779;1052808
417;auspol2019.csv;hashing_abierto;user_screen_name;30000;17;18.739;1052808
418;auspol2019.csv;hashing_abierto;user_screen_name;30000;18;18.500;1052808
419;auspol2019.csv;hashing_abierto;user_screen_name;30000;19;17.774;1052808
420;auspol2019.csv;hashing_abierto;user_screen_name;30000;20;17.482;1052808
421;auspol2019.csv;hashing_abierto;user_screen_name;40000;1;25.697;1218904
422;auspol2019.csv;hashing_abierto;user_screen_name;40000;2;23.631;1218904
423;auspol2019.csv;hashing_abierto;user_screen_name;40000;3;26.523;1218904
424;auspol2019.csv;hashing_abierto;user_screen_name;40000;4;23.628;1218904
425;auspol2019.csv;hashing_abierto;user_screen_name;40000;5;23.859;1218904
426;auspol2019.csv;hashing_abierto;user_screen_name;40000;6;25.460;1218904
427;auspol2019.csv;hashing_abierto;user_screen_name;40000;7;24.984;1218904
428;auspol2019.csv;hashing_abierto;user_screen_name;40000;8;24.098;1218904
429;auspol2019.csv;hashing_abierto;user_screen_name;40000;9;22.793;1218904
430;auspol2019.csv;hashing_abierto;user_screen_name;40000;10;24.166;1218904
431;auspol2019.csv;hashing_abierto;user_screen_name;40000;11;25.227;1218904
432;auspol2019.csv;hashing_abierto;user_screen_name;40000;12;22.621;1218904
433;auspol2019.csv;hashing_abierto;user_screen_name;40000;13;24.945;1218904
434;auspol2019.csv;hashing_abierto;user_screen_name;40000;14;23.620;1218904
435;auspol2019.csv;hashing_abierto;user_screen_name;40000;15;25.213;1218904
436;auspol2019.csv;hashing_abierto;user_screen_name;40000;16;23.647;1218904
437;auspol2019.csv;hashing_abierto;user_screen_name;40000;17;24.425;1218904
438;auspol2019.csv;hashing_abierto;user_screen_name;40000;18;25.052;1218904
439;auspol2019.csv;hashing_abierto;user_screen_name;40000;19;24.437;1218904
440;auspol2019.csv;hashing_abierto;user_screen_name;40000;20;23.956;1218904
441;auspol2019.csv;hashing_abierto;user_screen_name;50000;1;42.855;1373968
442;auspol2019.csv;hashing_abierto;user_screen_name;50000;2;34.102;1373968
443;auspol2019.csv;hashing_abierto;user_screen_name;50000;3;32.550;1373968
444;auspol2019.csv;hashing_abierto;user_screen_name;50000;4;34.779;1373968
445;auspol2019.csv;hashing_abierto;user_screen_name;50000;5;35.724;1373968
446;auspol2019.csv;hashing_abierto;user_screen_name;50000;6;32.982;1373968
447;auspol2019.csv;hashing_abierto;user_screen_name;50000;7;32.512;1373968
448;auspol2019.csv;hashing_abierto;user_screen_name;50000;8;35.061;1373968
449;auspol2019.csv;hashing_abierto;user_screen_name;50000;9;40.240;1373968
450;auspol2019.csv;hashing_abierto;user_screen_name;50000;10;30.353;1373968
451;auspol2019.csv;hashing_abierto;user_screen_name;50000;11;31.220;1373968
452;auspol2019.csv;hashing_abierto;user_screen_name;50000;12;34.180;1373968
453;auspol2019.csv;hashing_abierto;user_screen_name;50000;13;32.136;1373968
454;auspol2019.csv;hashing_abierto;user_screen_name;50000;14;33.549;1373968
455;auspol2019.csv;hashing_abierto;user_screen_name;50000;15;42.039;1373968
456;auspol2019.csv;hashing_abierto;user_screen_name;50000;16;31.933;1373968
457;auspol2019.csv;hashing_abierto;user_screen_name;50000;17;31.400;1373968
458;auspol2019.csv;hashing_abierto;user_screen_name;50000;18;35.037;1373968
459;auspol2019.csv;hashing_abierto;user_screen_name;50000;19;31.845;1373968
460;auspol2019.csv;hashing_abierto;user_screen_name;50000;20;31.273;1373968
461;auspol2019.csv;hashing_abierto;user_screen_name;60000;1;50.132;1546840
462;auspol2019.csv;hashing_abierto;user_screen_name;60000;2;47.326;1546840
463;auspol2019.csv;hashing_abierto;user_screen_name;60000;3;45.316;1546840
464;auspol2019.csv;hashing_abierto;user_screen_name;60000;4;38.822;1546840
465;auspol2019.csv;hashing_abierto;user_screen_name;60000;5;43.176;1546840
466;auspol2019.csv;hashing_abierto;user_screen_name;60000;6;38.140;1546840
467;auspol2019.csv;hashing_abierto;user_screen_name;60000;7;39.680;1546840
468;auspol2019.csv;hashing_abierto;user_screen_name;60000;8;43.055;1546840
469;auspol2019.csv;hashing_abierto;user_screen_name;60000;9;40.116;1546840
470;auspol2019.csv;hashing_abierto;user_screen_name;60000;10;39.656;1546840
471;auspol2019.csv;hashing_abierto;user_screen_name;60000;11;44.247;1546840
472;auspol2019.csv;hashing_abierto;user_screen_name;60000;12;50.056;1546840
473;auspol2019.csv;hashing_abierto;user_screen_name;60000;13;84.547;1546840
474;auspol2019.csv;hashing_abierto;user_screen_name;60000;14;60.541;1546840
475;auspol2019.csv;hashing_abierto;user_screen_name;60000;15;49.088;1546840
476;auspol2019.csv;hashing_abierto;user_screen_name;60000;16;47.712;1546840
477;auspol2019.csv;hashing_abierto;user_screen_name;60000;17;52.858;1546840
478;auspol2019.csv;hashing_abierto;user_screen_name;60000;18;53.477;1546840
479;auspol2019.csv;hashing_abierto;user_screen_name;60000;19;57.784;1546840
480;auspol2019.csv;hashing_abierto;user_screen_name;60000;20;73.734;1546840
481;auspol2019.csv;hashing_abierto;user_screen_name;70000;1;85.365;1673736
482;auspol2019.csv;hashing_abierto;user_screen_name;70000;2;83.954;1673736
483;auspol2019.csv;hashing_abierto;user_screen_name;70000;3;107.622;1673736
484;auspol2019.csv;hashing_abierto;user_screen_name;70000;4;87.755;1673736
485;auspol2019.csv;hashing_abierto;user_screen_name;70000;5;92.783;1673736
486;auspol2019.csv;hashing_abierto;user_screen_name;70000;6;332.721;1673736
487;auspol2019.csv;hashing_abierto;user_screen_name;70000;7;92.155;1673736
488;auspol2019.csv;hashing_abierto;user_screen_name;70000;8;114.637;1673736
489;auspol2019.csv;hashing_abierto;user_screen_name;70000;9;104.477;1673736
490;auspol2019.csv;hashing_abierto;user_screen_name;70000;10;88.763;1673736
491;auspol2019.csv;hashing_abierto;user_screen_name;70000;11;78.904;1673736
492;auspol2019.csv;hashing_abierto;user_screen_name;70000;12;76.597;1673736
493;auspol2019.csv;hashing_abierto;user_screen_name;70000;13;98.461;1673736
494;auspol2019.csv;hashing_abierto;user_screen_name;70000;14;69.023;1673736
495;auspol2019.csv;hashing_abierto;user_screen_name;70000;15;69.057;1673736
496;auspol2019.csv;hashing_abierto;user_screen_name;70000;16;56.706;1673736
497;auspol2019.csv;hashing_abierto;user_screen_name;70000;17;60.590;1673736
498;auspol2019.csv;hashing_abierto;user_screen_name;70000;18;58.214;1673736
499;auspol2019.csv;hashing_abierto;user_screen_name;70000;19;61.684;1673736
500;auspol2019.csv;hashing_abierto;user_screen_name;70000;20;56.171;1673736
501;auspol2019.csv;hashing_abierto;user_screen_name;80000;1;84.483;1808416
502;auspol2019.csv;hashing_abierto;user_screen_name;80000;2;71.170;1808416
503;auspol2019.csv;hashing_abierto;user_screen_name;80000;3;73.054;1808416
504;auspol2019.csv;hashing_abierto;user_screen_name;80000;4;135.963;1808416
505;auspol2019.csv;hashing_abierto;user_screen_name;80000;5;107.216;1808416
506;auspol2019.csv;hashing_abierto;user_screen_name;80000;6;116.983;1808416
507;auspol2019.csv;hashing_abierto;user_screen_name;80000;7;107.008;1808416
508;auspol2019.csv;hashing_abierto;user_screen_name;80000;8;96.316;1808416
509;auspol2019.csv;hashing_abierto;user_screen_name;80000;9;81.718;1808416
510;auspol2019.csv;hashing_abierto;user_screen_name;80000;10;60.420;1808416
511;auspol2019.csv;hashing_abierto;user_screen_name;80000;11;74.183;1808416
512;auspol2019.csv;hashing_abierto;user_screen_name;80000;12;66.182;1808416
513;auspol2019.csv;hashing_abierto;user_screen_name;80000;13;77.013;1808416
514;auspol2019.csv;hashing_abierto;user_screen_name;80000;14;72.460;1808416
515;auspol2019.csv;hashing_abierto;user_screen_name;80000;15;94.059;1808416
516;auspol2019.csv;hashing_abierto;user_screen_name;80000;16;83.742;1808416
517;auspol2019.csv;hashing_abierto;user_screen_name;80000;17;69.398;1808416
518;auspol2019.csv;hashing_abierto;user_screen_name;80000;18;66.444;1808416
519;auspol2019.csv;hashing_abierto;user_screen_name;80000;19;71.018;1808416
520;auspol2019.csv;hashing_abierto;user_screen_name;80000;20;70.390;1808416
521;auspol2019.csv;hashing_abierto;user_screen_name;90000;1;94.107;1884072
522;auspol2019.csv;hashing_abierto;user_screen_name;90000;2;81.357;1884072
523;auspol2019.csv;hashing_abierto;user_screen_name;90000;3;74.939;1884072
524;auspol2019.csv;hashing_abierto;user_screen_name;90000;4;81.471;1884072
525;auspol2019.csv;hashing_abierto;user_screen_name;90000;5;81.137;1884072
526;auspol2019.csv;hashing_abierto;user_screen_name;90000;6;80.906;1884072
527;auspol2019.csv;hashing_abierto;user_screen_name;90000;7;77.648;1884072
528;auspol2019.csv;hashing_abierto;user_screen_name;90000;8;83.429;1884072
529;auspol2019.csv;hashing_abierto;user_screen_name;90000;9;86.100;1884072
530;auspol2019.csv;hashing_abierto;user_screen_name;90000;10;78.272;1884072
531;auspol2019.csv;hashing_abierto;user_screen_name;90000;11;79.598;1884072
532;auspol2019.csv;hashing_abierto;user_screen_name;90000;12;76.994;1884072
533;auspol2019.csv;hashing_abierto;user_screen_name;90000;13;74.917;1884072
534;auspol2019.csv;hashing_abierto;user_screen_name;90000;14;75.819;1884072
535;auspol2019.csv;hashing_abierto;user_screen_name;90000;15;76.748;1884072
536;auspol2019.csv;hashing_abierto;user_screen_name;90000;16;78.894;1884072
537;auspol2019.csv;hashing_abierto;user_screen_name;90000;17;75.291;1884072
538;auspol2019.csv;hashing_abierto;user_screen_name;90000;18;76.493;1884072
539;auspol2019.csv;hashing_abierto;user_screen_name;90000;19;73.453;1884072
540;auspol2019.csv;hashing_abierto;user_screen_name;90000;20;72.478;1884072
541;auspol2019.csv;hashing_abierto;user_screen_name;100000;1;203.431;1945224
542;auspol2019.csv;hashing_abierto;user_screen_name;100000;2;100.973;1945224
543;auspol2019.csv;hashing_abierto;user_screen_name;100000;3;125.003;1945224
544;auspol2019.csv;hashing_abierto;user_screen_name;100000;4;102.620;1945224
545;auspol2019.csv;hashing_abierto;user_screen_name;100000;5;97.352;1945224
546;auspol2019.csv;hashing_abierto;user_screen_name;100000;6;85.191;1945224
547;auspol2019.csv;hashing_abierto;user_screen_name;100000;7;157.920;1945224
548;auspol2019.csv;hashing_abierto;user_screen_name;100000;8;89.271;1945224
549;auspol2019.csv;hashing_abierto;user_screen_name;100000;9;92.061;1945224
550;auspol2019.csv;hashing_abierto;user_screen_name;100000;10;94.148;1945224
551;auspol2019.csv;hashing_abierto;user_screen_name;100000;11;91.736;1945224
552;auspol2019.csv;hashing_abierto;user_screen_name;100000;12;83.954;1945224
553;auspol2019.csv;hashing_abierto;user_screen_name;100000;13;90.200;1945224
554;auspol2019.csv;hashing_abierto;user_screen_name;100000;14;84.414;1945224
555;auspol2019.csv;hashing_abierto;user_screen_name;100000;15;90.260;1945224
556;auspol2019.csv;hashing_abierto;user_screen_name;100000;16;89.166;1945224
557;auspol2019.csv;hashing_abierto;user_screen_name;100000;17;83.287;1945224
558;auspol2019.csv;hashing_abierto;user_screen_name;100000;18;81.927;1945224
559;auspol2019.csv;hashing_abierto;user_screen_name;100000;19;87.559;1945224
560;auspol2019.csv;hashing_abierto;user_screen_name;100000;20;92.030;1945224
561;auspol2019.csv;hashing_abierto;user_screen_name;110000;1;117.899;1992656
562;auspol2019.csv;hashing_abierto;user_screen_name;110000;2;100.416;1992656
563;auspol2019.csv;hashing_abierto;user_screen_name;110000;3;98.543;1992656
564;auspol2019.csv;hashing_abierto;user_screen_name;110000;4;93.192;1992656
565;auspol2019.csv;hashing_abierto;user_screen_name;110000;5;104.558;1992656
566;auspol2019.csv;hashing_abierto;user_screen_name;110000;6;100.315;1992656
567;auspol2019.csv;hashing_abierto;user_screen_name;110000;7;95.972;1992656
568;auspol2019.csv;hashing_abierto;user_screen_name;110000;8;98.453;1992656
569;auspol2019.csv;hashing_abierto;user_screen_name;110000;9;108.301;1992656
570;auspol2019.csv;hashing_abierto;user_screen_name;110000;10;102.430;1992656
571;auspol2019.csv;hashing_abierto;user_screen_name;110000;11;98.559;1992656
572;auspol2019.csv;hashing_abierto;user_screen_name;110000;12;99.620;1992656
573;auspol2019.csv;hashing_abierto;user_screen_name;110000;13;100.475;1992656
574;auspol2019.csv;hashing_abierto;user_screen_name;110000;14;95.851;1992656
575;auspol2019.csv;hashing_abierto;user_screen_name;110000;15;109.423;1992656
576;auspol2019.csv;hashing_abierto;user_screen_name;110000;16;108.115;1992656
577;auspol2019.csv;hashing_abierto;user_screen_name;110000;17;99.685;1992656
578;auspol2019.csv;hashing_abierto;user_screen_name;110000;18;94.534;1992656
579;auspol2019.csv;hashing_abierto;user_screen_name;110000;19;98.463;1992656
580;auspol2019.csv;hashing_abierto;user_screen_name;110000;20;94.921;1992656
581;auspol2019.csv;hashing_abierto;user_screen_name;120000;1;110.929;2036336
582;auspol2019.csv;hashing_abierto;user_screen_name;120000;2;110.606;2036336
583;auspol2019.csv;hashing_abierto;user_screen_name;120000;3;110.623;2036336
584;auspol2019.csv;hashing_abierto;user_screen_name;120000;4;102.332;2036336
585;auspol2019.csv;hashing_abierto;user_screen_name;120000;5;117.971;2036336
586;auspol2019.csv;hashing_abierto;user_screen_name;120000;6;113.884;2036336
587;auspol2019.csv;hashing_abierto;user_screen_name;120000;7;108.072;2036336
588;auspol2019.csv;hashing_abierto;user_screen_name;120000;8;116.849;2036336
589;auspol2019.csv;hashing_abierto;user_screen_name;120000;9;115.247;2036336
590;auspol2019.csv;hashing_abierto;user_screen_name;120000;10;341.902;2036336
591;auspol2019.csv;hashing_abierto;user_screen_name;120000;11;154.012;2036336
592;auspol2019.csv;hashing_abierto;user_screen_name;120000;12;106.976;2036336
593;auspol2019.csv;hashing_abierto;user_screen_name;120000;13;107.257;2036336
594;auspol2019.csv;hashing_abierto;user_screen_name;120000;14;110.094;2036336
595;auspol2019.csv;hashing_abierto;user_screen_name;120000;15;112.891;2036336
596;auspol2019.csv;hashing_abierto;user_screen_name;120000;16;113.206;2036336
597;auspol2019.csv;hashing_abierto;user_screen_name;120000;17;105.407;2036336
598;auspol2019.csv;hashing_abierto;user_screen_name;120000;18;107.087;2036336
599;auspol2019.csv;hashing_abierto;user_screen_name;120000;19;123.455;2036336
600;auspol2019.csv;hashing_abierto;user_screen_name;120000;20;116.505;2036336
601;auspol2019.csv;hashing_abierto;user_screen_name;130000;1;158.518;2075536
602;auspol2019.csv;hashing_abierto;user_screen_name;130000;2;127.322;2075536
603;auspol2019.csv;hashing_abierto;user_screen_name;130000;3;116.844;2075536
604;auspol2019.csv;hashing_abierto;user_screen_name;130000;4;115.652;2075536
605;auspol2019.csv;hashing_abierto;user_screen_name;130000;5;124.385;2075536
606;auspol2019.csv;hashing_abierto;user_screen_name;130000;6;121.288;2075536
607;auspol2019.csv;hashing_abierto;user_screen_name;130000;7;118.646;2075536
608;auspol2019.csv;hashing_abierto;user_screen_name;130000;8;120.145;2075536
609;auspol2019.csv;hashing_abierto;user_screen_name;130000;9;120.316;2075536
610;auspol2019.csv;hashing_abierto;user_screen_name;130000;10;118.180;2075536
611;auspol2019.csv;hashing_abierto;user_screen_name;130000;11;115.800;2075536
612;auspol2019.csv;hashing_abierto;user_screen_name;130000;12;117.060;2075536
613;auspol2019.csv;hashing_abierto;user_screen_name;130000;13;121.627;2075536
614;auspol2019.csv;hashing_abierto;user_screen_name;130000;14;114.325;2075536
615;auspol2019.csv;hashing_abierto;user_screen_name;130000;15;108.889;2075536
616;auspol2019.csv;hashing_abierto;user_screen_name;130000;16;116.952;2075536
617;auspol2019.csv;hashing_abierto;user_screen_name;130000;17;121.844;2075536
618;auspol2019.csv;hashing_abierto;user_screen_name;130000;18;114.078;2075536
619;auspol2019.csv;hashing_abierto;user_screen_name;130000;19;127.347;2075536
620;auspol2019.csv;hashing_abierto;user_screen_name;130000;20;106.564;2075536
621;auspol2019.csv;hashing_abierto;user_screen_name;140000;1;138.529;2104376
622;auspol2019.csv;hashing_abierto;user_screen_name;140000;2;131.747;2104376
623;auspol2019.csv;hashing_abierto;user_screen_name;140000;3;125.498;2104376
624;auspol2019.csv;hashing_abierto;user_screen_name;140000;4;126.641;2104376
625;auspol2019.csv;hashing_abierto;user_screen_name;140000;5;182.262;2104376
626;auspol2019.csv;hashing_abierto;user_screen_name;140000;6;170.676;2104376
627;auspol2019.csv;hashing_abierto;user_screen_name;140000;7;137.288;2104376
628;auspol2019.csv;hashing_abierto;user_screen_name;140000;8;135.710;2104376
629;auspol2019.csv;hashing_abierto;user_screen_name;140000;9;130.567;2104376
630;auspol2019.csv;hashing_abierto;user_screen_name;140000;10;129.399;2104376
631;auspol2019.csv;hashing_abierto;user_screen_name;140000;11;127.902;2104376
632;auspol2019.csv;hashing_abierto;user_screen_name;140000;12;148.066;2104376
633;auspol2019.csv;hashing_abierto;user_screen_name;140000;13;150.109;2104376
634;auspol2019.csv;hashing_abierto;user_screen_name;140000;14;129.249;2104376
